content,subject,topic,source_file,difficulty,word_count,complexity_score
"no: 1 | topic: Atom | description: Atom: definition, key principles, and typical applications. | example: Provide balanced equation, numeric data, or experiment summary.",chemistry,Atom,chemistry_topics_1000_unique.csv,easy,24,1.0
"no: 122 | topic: Carbohydrates | description: Carbohydrates: definition, key principles, and typical applications. | example: Provide balanced equation, numeric data, or experiment summary.",chemistry,Carbohydrates,chemistry_topics_1000_unique.csv,easy,24,1.0
"no: 123 | topic: Lipids | description: Lipids: definition, key principles, and typical applications. | example: Provide balanced equation, numeric data, or experiment summary.",chemistry,Lipids,chemistry_topics_1000_unique.csv,easy,24,1.0
"no: 124 | topic: Nucleic Acids | description: Nucleic Acids: definition, key principles, and typical applications. | example: Example: Buffer 0.10 M CH3COOH/0.10 M CH3COONa → pH ≈ pKa = 4.76; add small HCl, pH changes slightly.",chemistry,Nucleic Acids,chemistry_topics_1000_unique.csv,easy,37,1.0
"no: 125 | topic: DNA | description: DNA: definition, key principles, and typical applications. | example: Provide balanced equation, numeric data, or experiment summary.",chemistry,DNA,chemistry_topics_1000_unique.csv,easy,24,1.0
"no: 126 | topic: RNA | description: RNA: definition, key principles, and typical applications. | example: Provide balanced equation, numeric data, or experiment summary.",chemistry,RNA,chemistry_topics_1000_unique.csv,easy,24,1.0
"no: 127 | topic: Enzymes | description: Enzymes: definition, key principles, and typical applications. | example: Provide balanced equation, numeric data, or experiment summary.",chemistry,Enzymes,chemistry_topics_1000_unique.csv,easy,24,1.0
"no: 128 | topic: Catalysis | description: Catalysis: definition, key principles, and typical applications. | example: Provide balanced equation, numeric data, or experiment summary.",chemistry,Catalysis,chemistry_topics_1000_unique.csv,easy,24,1.0
"no: 129 | topic: Reaction Mechanism | description: Reaction Mechanism: definition, key principles, and typical applications. | example: Provide balanced equation, numeric data, or experiment summary.",chemistry,Reaction Mechanism,chemistry_topics_1000_unique.csv,medium,26,1.0
"no: 130 | topic: Free Radical Substitution | description: Free Radical Substitution: definition, key principles, and typical applications. | example: Provide balanced equation, numeric data, or experiment summary.",chemistry,Free Radical Substitution,chemistry_topics_1000_unique.csv,easy,28,1.0
"no: 131 | topic: Electrophilic Addition | description: Electrophilic Addition: definition, key principles, and typical applications. | example: Example: Buffer 0.10 M CH3COOH/0.10 M CH3COONa → pH ≈ pKa = 4.76; add small HCl, pH changes slightly.",chemistry,Electrophilic Addition,chemistry_topics_1000_unique.csv,easy,37,1.0
"no: 132 | topic: Nucleophilic Substitution | description: Nucleophilic Substitution: definition, key principles, and typical applications. | example: Example: Buffer 0.10 M CH3COOH/0.10 M CH3COONa → pH ≈ pKa = 4.76; add small HCl, pH changes slightly.",chemistry,Nucleophilic Substitution,chemistry_topics_1000_unique.csv,easy,37,1.0
"no: 133 | topic: Elimination Reaction | description: Elimination Reaction: definition, key principles, and typical applications. | example: Provide balanced equation, numeric data, or experiment summary.",chemistry,Elimination Reaction,chemistry_topics_1000_unique.csv,easy,26,1.0
"no: 134 | topic: SN1 Mechanism | description: SN1 Mechanism: definition, key principles, and typical applications. | example: Example: SN2: CH3Br + ⁻OH → CH3OH + Br⁻ (backside attack, inversion). Aldol: 2 CH3CHO → CH3CH(OH)CH2CHO.",chemistry,SN1 Mechanism,chemistry_topics_1000_unique.csv,medium,35,1.0
"no: 135 | topic: SN2 Mechanism | description: SN2 Mechanism: definition, key principles, and typical applications. | example: Example: SN2: CH3Br + ⁻OH → CH3OH + Br⁻ (backside attack, inversion). Aldol: 2 CH3CHO → CH3CH(OH)CH2CHO.",chemistry,SN2 Mechanism,chemistry_topics_1000_unique.csv,medium,35,1.0
"no: 136 | topic: E1 Mechanism | description: E1 Mechanism: definition, key principles, and typical applications. | example: Example: SN2: CH3Br + ⁻OH → CH3OH + Br⁻ (backside attack, inversion). Aldol: 2 CH3CHO → CH3CH(OH)CH2CHO.",chemistry,E1 Mechanism,chemistry_topics_1000_unique.csv,medium,35,1.0
"no: 137 | topic: E2 Mechanism | description: E2 Mechanism: definition, key principles, and typical applications. | example: Example: SN2: CH3Br + ⁻OH → CH3OH + Br⁻ (backside attack, inversion). Aldol: 2 CH3CHO → CH3CH(OH)CH2CHO.",chemistry,E2 Mechanism,chemistry_topics_1000_unique.csv,medium,35,1.0
"no: 138 | topic: Aromatic Substitution | description: Aromatic Substitution: definition, key principles, and typical applications. | example: Provide balanced equation, numeric data, or experiment summary.",chemistry,Aromatic Substitution,chemistry_topics_1000_unique.csv,easy,26,1.0
"no: 139 | topic: Friedel–Crafts Reaction | description: Friedel–Crafts Reaction: definition, key principles, and typical applications. | example: Example: SN2: CH3Br + ⁻OH → CH3OH + Br⁻ (backside attack, inversion). Aldol: 2 CH3CHO → CH3CH(OH)CH2CHO.",chemistry,Friedel–Crafts Reaction,chemistry_topics_1000_unique.csv,easy,35,1.0
"no: 140 | topic: Oxidation of Alcohols | description: Oxidation of Alcohols: definition, key principles, and typical applications. | example: Example: MnO4⁻ + 5Fe²⁺ + 8H⁺ → Mn²⁺ + 5Fe³⁺ + 4H₂O (balanced in acidic medium).",chemistry,Oxidation of Alcohols,chemistry_topics_1000_unique.csv,easy,36,1.0
"no: 141 | topic: Reduction Reactions | description: Reduction Reactions: definition, key principles, and typical applications. | example: Example: MnO4⁻ + 5Fe²⁺ + 8H⁺ → Mn²⁺ + 5Fe³⁺ + 4H₂O (balanced in acidic medium).",chemistry,Reduction Reactions,chemistry_topics_1000_unique.csv,easy,34,1.0
"no: 142 | topic: Grignard Reagent | description: Grignard Reagent: definition, key principles, and typical applications. | example: Example: SN2: CH3Br + ⁻OH → CH3OH + Br⁻ (backside attack, inversion). Aldol: 2 CH3CHO → CH3CH(OH)CH2CHO.",chemistry,Grignard Reagent,chemistry_topics_1000_unique.csv,easy,35,1.0
"no: 143 | topic: Organometallic Compound | description: Organometallic Compound: definition, key principles, and typical applications. | example: Provide balanced equation, numeric data, or experiment summary.",chemistry,Organometallic Compound,chemistry_topics_1000_unique.csv,easy,26,1.0
"no: 144 | topic: Spectroscopy | description: Spectroscopy: definition, key principles, and typical applications. | example: Example: IR C=O stretch at ~1715 cm⁻¹ confirms ketone; ¹H NMR singlet δ 2.1 (acetyl CH3).",chemistry,Spectroscopy,chemistry_topics_1000_unique.csv,easy,32,1.0
"no: 145 | topic: Infrared Spectroscopy | description: Infrared Spectroscopy: definition, key principles, and typical applications. | example: Example: IR C=O stretch at ~1715 cm⁻¹ confirms ketone; ¹H NMR singlet δ 2.1 (acetyl CH3).",chemistry,Infrared Spectroscopy,chemistry_topics_1000_unique.csv,easy,34,1.0
"no: 146 | topic: UV–Visible Spectroscopy | description: UV–Visible Spectroscopy: definition, key principles, and typical applications. | example: Example: IR C=O stretch at ~1715 cm⁻¹ confirms ketone; ¹H NMR singlet δ 2.1 (acetyl CH3).",chemistry,UV–Visible Spectroscopy,chemistry_topics_1000_unique.csv,easy,34,1.0
"no: 147 | topic: Mass Spectrometry | description: Mass Spectrometry: definition, key principles, and typical applications. | example: Example: HPLC separates caffeine (tR=3.4 min) from acetaminophen (tR=5.1 min); UV at 273 nm.",chemistry,Mass Spectrometry,chemistry_topics_1000_unique.csv,easy,32,1.0
"no: 148 | topic: NMR Spectroscopy | description: NMR Spectroscopy: definition, key principles, and typical applications. | example: Example: IR C=O stretch at ~1715 cm⁻¹ confirms ketone; ¹H NMR singlet δ 2.1 (acetyl CH3).",chemistry,NMR Spectroscopy,chemistry_topics_1000_unique.csv,easy,34,1.0
"no: 149 | topic: Chromatography | description: Chromatography: definition, key principles, and typical applications. | example: Example: Buffer 0.10 M CH3COOH/0.10 M CH3COONa → pH ≈ pKa = 4.76; add small HCl, pH changes slightly.",chemistry,Chromatography,chemistry_topics_1000_unique.csv,easy,35,1.0
"no: 150 | topic: Gas Chromatography | description: Gas Chromatography: definition, key principles, and typical applications. | example: Example: Buffer 0.10 M CH3COOH/0.10 M CH3COONa → pH ≈ pKa = 4.76; add small HCl, pH changes slightly.",chemistry,Gas Chromatography,chemistry_topics_1000_unique.csv,easy,37,1.0
"no: 151 | topic: HPLC | description: HPLC: definition, key principles, and typical applications. | example: Example: HPLC separates caffeine (tR=3.4 min) from acetaminophen (tR=5.1 min); UV at 273 nm.",chemistry,HPLC,chemistry_topics_1000_unique.csv,easy,30,1.0
"no: 152 | topic: Paper Chromatography | description: Paper Chromatography: definition, key principles, and typical applications. | example: Example: Buffer 0.10 M CH3COOH/0.10 M CH3COONa → pH ≈ pKa = 4.76; add small HCl, pH changes slightly.",chemistry,Paper Chromatography,chemistry_topics_1000_unique.csv,easy,37,1.0
"no: 153 | topic: Thin Layer Chromatography | description: Thin Layer Chromatography: definition, key principles, and typical applications. | example: Example: Buffer 0.10 M CH3COOH/0.10 M CH3COONa → pH ≈ pKa = 4.76; add small HCl, pH changes slightly.",chemistry,Thin Layer Chromatography,chemistry_topics_1000_unique.csv,easy,39,1.0
"no: 154 | topic: Colorimetry | description: Colorimetry: definition, key principles, and typical applications. | example: Provide balanced equation, numeric data, or experiment summary.",chemistry,Colorimetry,chemistry_topics_1000_unique.csv,easy,24,1.0
"no: 155 | topic: Conductometry | description: Conductometry: definition, key principles, and typical applications. | example: Provide balanced equation, numeric data, or experiment summary.",chemistry,Conductometry,chemistry_topics_1000_unique.csv,easy,24,1.0
"no: 156 | topic: Potentiometry | description: Potentiometry: definition, key principles, and typical applications. | example: Provide balanced equation, numeric data, or experiment summary.",chemistry,Potentiometry,chemistry_topics_1000_unique.csv,easy,24,1.0
"no: 157 | topic: Voltammetry | description: Voltammetry: definition, key principles, and typical applications. | example: Provide balanced equation, numeric data, or experiment summary.",chemistry,Voltammetry,chemistry_topics_1000_unique.csv,easy,24,1.0
"no: 158 | topic: Polarography | description: Polarography: definition, key principles, and typical applications. | example: Example: Buffer 0.10 M CH3COOH/0.10 M CH3COONa → pH ≈ pKa = 4.76; add small HCl, pH changes slightly.",chemistry,Polarography,chemistry_topics_1000_unique.csv,easy,35,1.0
"no: 159 | topic: Photochemistry | description: Photochemistry: definition, key principles, and typical applications. | example: Example: Buffer 0.10 M CH3COOH/0.10 M CH3COONa → pH ≈ pKa = 4.76; add small HCl, pH changes slightly.",chemistry,Photochemistry,chemistry_topics_1000_unique.csv,easy,35,1.0
"no: 160 | topic: Quantum Yield | description: Quantum Yield: definition, key principles, and typical applications. | example: Provide balanced equation, numeric data, or experiment summary.",chemistry,Quantum Yield,chemistry_topics_1000_unique.csv,medium,26,1.0
"no: 161 | topic: Beer–Lambert Law | description: Beer–Lambert Law: definition, key principles, and typical applications. | example: Provide balanced equation, numeric data, or experiment summary.",chemistry,Beer–Lambert Law,chemistry_topics_1000_unique.csv,easy,26,1.0
"no: 162 | topic: Fluorescence | description: Fluorescence: definition, key principles, and typical applications. | example: Provide balanced equation, numeric data, or experiment summary.",chemistry,Fluorescence,chemistry_topics_1000_unique.csv,easy,24,1.0
"no: 163 | topic: Phosphorescence | description: Phosphorescence: definition, key principles, and typical applications. | example: Example: Buffer 0.10 M CH3COOH/0.10 M CH3COONa → pH ≈ pKa = 4.76; add small HCl, pH changes slightly.",chemistry,Phosphorescence,chemistry_topics_1000_unique.csv,easy,35,1.0
